userId,movieId,rating
108,38,2.5
108,35,1.5
108,33,2.0
108,36,1.0
108,34,1.0
108,45,2.5
109,44,3.0
109,50,2.0
109,17,1.5
109,45,1.5
109,33,2.0
109,41,2.0
109,2,1.0
109,3,2.5
109,4,1.5
109,48,1.0
109,15,2.5
109,1,1.5
109,21,2.0
109,43,1.5
109,35,1.0
109,32,2.0
109,47,1.5
109,18,2.0
109,31,1.5
109,19,1.5
110,47,1.5
110,20,1.0
110,36,2.5
110,38,1.5
110,25,3.0
110,31,1.5
110,46,2.0
110,34,2.5
111,33,2.0
111,38,1.5
111,13,1.0
111,18,1.5
111,6,3.0
111,25,1.5
111,41,3.0
111,45,1.0
111,34,1.5
111,36,2.5
111,12,1.5
111,47,3.5
112,22,2.0
112,44,2.5
112,26,1.5
112,21,1.0
112,43,1.5
112,35,1.0
112,45,1.0
112,41,2.0
112,34,2.5
112,6,2.0
112,17,1.5
112,8,1.5
112,7,1.0
112,23,1.0
112,27,1.5
112,47,2.5
112,25,1.0
113,48,1.0
113,3,3.0
113,29,3.0
113,28,3.0
113,16,1.5
113,23,1.0
113,20,1.5
113,27,1.5
113,30,2.0
113,26,2.5
114,11,1.5
114,8,1.5
114,50,1.0
114,16,1.0
114,17,3.0
114,49,1.5
114,6,3.0
114,25,2.5
114,37,1.5
114,26,2.0
114,22,2.0
114,30,3.0
114,33,1.5
114,24,3.0
114,23,2.5
114,38,1.0
114,13,1.0
114,48,2.5
114,29,1.5
114,21,1.5
114,20,2.0
114,43,3.0
114,7,2.5
114,28,1.5
114,27,2.5
115,3,2.5
115,34,1.0
115,50,3.0
115,20,3.0
115,23,2.0
115,17,1.5
115,38,1.5
115,26,1.5
115,18,2.0
115,27,1.5
115,47,1.0
115,16,3.0
115,11,1.0
115,21,3.0
115,36,2.5
115,29,1.5
115,2,2.5
115,28,1.0
115,25,3.0
115,30,3.0
115,8,2.5
115,22,3.0
115,46,1.0
115,24,3.0
116,33,2.5
116,18,3.0
116,49,1.0
116,5,1.5
116,2,3.0
116,12,1.0
116,47,1.0
116,32,3.0
116,15,2.0
116,4,3.0
116,10,1.5
116,3,1.0
116,35,1.0
116,20,3.0
116,45,1.5
117,44,2.0
117,47,2.5
117,43,2.0
117,40,1.5
117,36,1.0
117,45,3.0
117,33,3.0
117,27,2.5
117,28,1.0
117,48,1.5
118,12,2.0
118,9,1.5
118,47,2.5
118,35,2.0
118,40,1.5
118,18,2.0
118,38,2.5
118,5,2.5
118,6,2.5
118,36,1.5
118,21,1.0
118,37,1.5
118,14,1.0
118,13,2.5
118,39,3.0
119,36,3.0
119,16,2.0
119,30,1.5
119,22,2.5
119,27,3.0
119,8,2.5
119,29,1.5
119,23,2.0
119,6,1.5
119,11,2.5
119,12,1.0
119,18,3.0
120,28,2.0
120,45,1.0
120,33,1.0
120,47,2.5
120,43,2.5
120,23,2.0
120,3,1.0
120,44,2.0
120,6,2.5
121,43,2.5
121,41,2.5
121,23,1.0
121,16,1.0
121,26,1.0
121,20,3.0
121,35,1.0
121,27,1.0
121,22,2.5
121,7,2.0
121,44,1.5
121,48,2.5
121,21,2.0
121,6,2.0
121,33,1.5
121,25,2.5
121,3,1.0
121,30,2.0
121,29,3.5
121,24,2.5
121,28,3.5
121,34,1.0
121,47,1.0
122,27,2.5
122,12,1.5
122,22,2.0
122,17,2.5
122,9,1.0
122,43,3.5
122,47,3.0
122,26,2.0
122,45,1.5
122,44,1.5
122,41,3.0
122,37,3.0
122,33,2.5
122,6,2.0
122,34,3.0
122,38,3.0
122,36,1.5
122,13,1.5
122,7,1.0
122,30,1.0
122,23,2.5
123,33,1.0
123,41,2.5
123,5,1.5
123,44,3.5
123,14,3.0
123,10,3.0
123,35,2.5
123,45,3.0
123,40,3.0
123,43,3.0
124,24,1.5
124,14,2.5
124,42,3.0
124,31,2.0
124,2,3.0
124,36,2.5
124,38,1.5
124,21,1.0
124,17,1.0
124,49,1.0
124,19,1.0
124,9,2.5
124,18,3.0
124,20,1.5
124,15,2.5
124,11,1.5
124,3,3.0
124,16,3.0
124,8,2.0
124,43,1.5
124,40,2.0
124,50,3.0
125,41,1.5
125,24,1.0
125,26,1.0
125,27,2.0
125,25,3.0
125,29,1.5
125,19,2.0
125,47,1.5
125,20,2.5
125,8,2.0
125,28,2.0
125,23,2.5
125,33,1.0
125,35,1.5
125,45,3.0
125,50,1.0
125,21,3.0
125,43,1.0
125,34,2.0
125,22,3.5
125,44,2.5
125,11,1.0
125,30,2.5
125,16,3.0
126,42,1.0
126,36,1.0
126,10,1.5
126,3,1.0
126,37,1.0
126,18,3.0
126,13,3.5
126,4,1.5
126,2,2.5
126,38,2.0
126,21,1.0
126,9,2.5
126,32,1.5
126,47,1.0
126,6,1.5
126,15,2.0
126,12,2.0
127,31,1.0
127,46,2.0
127,3,2.5
127,12,2.5
127,47,2.0
127,10,1.5
127,13,1.0
127,32,2.5
127,34,2.5
127,35,2.0
127,2,1.0
127,5,1.5
128,28,1.0
128,35,3.5
128,44,3.0
128,41,3.0
128,45,2.0
128,23,1.0
128,34,2.5
128,43,2.0
129,46,1.0
129,45,2.5
129,28,3.0
129,23,3.0
129,31,1.5
129,22,2.5
129,13,1.0
129,34,1.5
129,41,3.0
129,25,2.5
129,33,1.5
129,4,1.0
129,44,3.0
129,3,1.5
129,2,2.5
129,47,2.5
129,12,1.0
129,15,2.5
129,35,3.0
130,47,3.0
130,41,1.0
130,43,2.5
130,36,2.5
130,25,1.0
130,23,1.0
130,13,1.0
130,28,2.0
130,44,2.5
130,18,1.0
130,38,1.5
130,33,2.0
131,8,1.0
131,30,2.5
131,49,2.5
131,9,1.5
131,14,3.0
131,17,2.5
131,33,3.0
131,44,2.0
131,19,3.0
131,15,1.0
131,32,1.0
131,43,3.0
131,27,1.5
131,26,3.0
131,35,2.5
131,2,3.0
131,45,2.0
132,33,1.0
132,47,1.5
132,35,3.5
132,38,1.5
132,36,1.5
132,43,1.5
132,44,1.0
132,21,1.5
132,22,2.0
132,46,1.0
132,25,2.5
132,45,1.0
132,34,2.0
133,44,3.0
133,41,2.0
133,43,1.5
133,45,2.5
133,33,2.5
133,38,1.5
133,35,2.5
133,40,3.0
133,22,3.0
133,36,3.0
133,23,2.0
133,47,2.0
133,34,2.0
133,28,1.0
134,21,1.0
134,29,2.0
134,20,1.5
134,10,1.0
134,47,2.0
134,15,1.0
134,22,3.0
134,2,3.0
134,24,1.5
134,18,2.5
134,12,2.5
134,4,2.5
134,3,1.0
135,15,1.0
135,18,2.5
135,6,3.0
135,37,2.0
135,7,2.5
135,12,1.0
135,31,2.5
135,30,1.0
135,34,1.0
135,26,2.5
135,5,2.5
135,13,2.5
135,4,1.5
135,35,1.5
135,32,1.0
135,8,1.0
136,4,1.0
136,16,1.5
136,28,2.5
136,43,1.0
136,33,1.5
136,29,1.0
136,42,1.5
136,3,3.0
136,18,2.5
136,48,2.0
136,35,2.5
137,21,2.0
137,10,1.5
137,23,1.5
137,24,1.0
137,27,1.5
137,17,1.0
137,3,1.0
137,30,2.0
137,25,2.5
137,6,3.0
137,47,2.5
137,15,2.5
137,8,2.0
137,2,2.5
137,4,2.5
137,22,1.5
138,35,1.5
138,27,3.0
138,43,1.5
138,45,3.0
138,7,1.0
138,6,1.5
138,9,2.0
138,22,2.5
138,28,1.5
138,30,1.5
138,17,1.5
138,4,2.0
138,26,1.5
138,42,3.0
138,15,2.5
138,20,3.0
138,16,3.5
138,8,2.5
138,14,2.0
138,23,1.0
138,50,2.5
138,31,2.0
138,24,2.5
139,8,1.0
139,9,1.0
139,12,2.5
139,27,2.0
139,13,1.5
139,37,3.5
139,6,1.5
139,36,2.0
139,38,1.5
139,47,2.0
140,15,1.5
140,48,1.0
140,9,3.0
140,1,3.0
140,20,1.0
140,10,2.5
140,14,1.0
140,37,1.5
140,35,2.0
140,43,1.0
140,40,3.0
140,3,2.0
140,36,1.0
140,46,1.0
140,41,2.5
140,17,1.5
140,32,1.5
140,31,2.5
140,5,3.0
141,31,3.0
141,19,1.5
141,34,2.5
141,7,2.0
141,27,1.0
141,48,3.0
141,46,2.0
141,26,2.5
141,3,1.5
141,30,1.5
141,16,2.5
141,29,1.0
141,32,1.0
141,6,1.5
141,28,2.0
141,42,1.0
141,5,1.5
141,35,1.5
142,46,2.0
142,20,1.5
142,2,1.5
142,48,1.5
142,5,1.0
142,31,2.5
142,1,3.0
142,35,2.0
142,17,2.5
142,8,2.0
142,32,2.0
142,34,1.5
143,13,1.0
143,21,2.0
143,15,1.5
143,10,3.0
143,45,1.5
143,47,2.5
143,12,1.0
143,35,1.5
143,34,3.0
144,28,3.5
144,29,2.5
144,38,1.5
144,26,2.0
144,40,2.5
144,21,2.0
144,22,3.0
144,36,2.5
144,6,2.0
144,16,1.5
144,25,1.5
144,20,3.0
144,27,2.0
144,30,2.5
144,48,1.5
144,42,1.0
144,7,2.5
144,3,1.0
144,24,1.0
144,23,1.0
144,8,3.0
145,13,2.0
145,26,3.0
145,30,2.5
145,18,3.0
145,47,2.0
145,43,2.0
145,37,3.0
145,38,2.0
145,36,1.0
145,6,2.5
145,12,1.5
146,17,2.5
146,6,2.5
146,9,2.0
146,8,2.0
146,18,3.0
146,37,3.5
146,3,1.0
146,43,1.0
147,15,2.0
147,21,2.5
147,12,1.5
147,20,3.0
147,3,1.0
147,10,2.5
147,18,3.0
147,2,2.5
148,3,2.5
148,26,1.5
148,37,2.5
148,17,1.5
148,43,1.5
148,46,2.5
148,34,2.5
148,15,1.0
148,2,1.0
148,13,1.5
148,8,2.5
148,12,2.5
148,30,3.0
148,6,3.0
148,31,2.0
148,47,2.0
148,5,2.0
148,10,2.0
149,37,2.5
149,40,1.0
149,24,2.0
149,25,2.0
149,23,1.5
149,38,2.0
149,29,1.0
149,39,3.0
149,20,3.0
149,36,3.0
149,22,1.0
149,31,2.5
149,13,2.5
149,34,1.5
149,21,1.0
150,7,2.5
150,47,2.0
150,30,1.5
150,13,1.0
150,6,2.5
150,48,3.0
150,42,1.5
150,9,2.5
150,18,3.0
150,3,1.5
151,37,1.5
151,17,3.0
151,43,3.0
151,48,3.0
151,29,2.0
151,3,2.5
151,30,2.0
151,36,2.5
151,26,3.0
151,8,2.5
151,16,2.5
151,12,1.5
151,25,2.5
151,28,2.0
151,40,1.0
151,38,1.0
151,42,2.0
151,39,2.5
151,27,2.0
151,7,2.0
151,6,1.5
152,16,3.0
152,32,2.5
152,26,3.0
152,5,1.0
152,46,1.0
152,7,1.5
152,27,2.0
152,37,2.0
152,20,2.0
152,3,2.5
152,13,1.0
152,30,3.0
152,48,3.0
152,35,1.0
152,34,1.0
152,6,3.0
152,43,2.0
152,31,1.0
152,29,2.0
152,28,2.5
152,42,2.0
152,17,3.0
152,8,2.0
153,43,2.5
153,21,2.0
153,33,1.5
153,25,1.5
153,22,3.0
153,47,2.5
153,41,3.0
153,23,2.5
153,24,2.5
153,20,1.0
153,35,1.5
153,29,1.0
153,34,2.5
153,28,1.5
153,45,2.0
154,25,1.0
154,34,2.5
154,46,2.5
154,13,1.5
154,12,1.5
154,38,2.5
154,37,3.0
154,31,3.0
154,24,1.0
154,22,2.0
154,9,2.5
154,23,2.5
154,5,1.0
154,47,2.5
154,35,2.0
154,32,3.0
154,21,1.0
154,36,2.0
154,6,1.5
154,20,2.5
155,2,2.5
155,46,1.0
155,21,2.5
155,40,2.0
155,10,3.0
155,14,1.5
155,9,1.5
155,29,2.0
155,3,2.0
155,44,2.0
155,33,3.0
155,18,1.5
155,20,2.0
155,22,2.0
155,5,2.0
155,49,2.5
155,47,2.5
156,20,1.0
156,30,2.0
156,25,3.0
156,22,1.5
156,3,1.0
156,48,1.0
156,7,1.5
156,27,3.0
156,31,1.5
156,39,2.0
156,23,1.5
156,28,2.5
156,40,2.5
156,21,2.0
156,6,2.0
156,16,1.0
156,42,2.0
156,26,1.0
156,24,1.0
156,29,1.5
157,4,2.5
157,33,1.0
157,43,2.0
157,12,3.0
157,28,3.0
157,47,2.0
157,10,1.0
157,23,2.5
157,13,1.0
157,35,2.0
157,21,2.0
157,2,1.0
157,18,1.5
157,34,1.0
157,3,1.5
157,41,1.5
157,44,3.0
157,15,2.0
157,45,1.0
157,25,1.5
158,22,1.5
158,17,2.0
158,42,1.0
158,43,2.0
158,19,2.5
158,8,1.0
158,46,3.5
158,32,1.5
158,33,3.0
158,20,1.5
158,29,1.0
158,35,2.0
158,5,2.5
158,23,1.0
158,16,1.0
158,31,1.0
159,43,2.5
159,17,3.0
159,36,1.5
159,37,1.5
159,28,1.5
159,16,3.0
159,30,1.5
159,39,2.0
159,3,1.5
159,6,3.5
159,40,1.0
159,26,2.0
159,7,1.5
159,27,2.5
159,29,2.5
159,8,2.0
159,38,2.0
160,38,2.5
160,25,3.0
160,43,2.5
160,17,2.5
160,20,2.5
160,7,2.5
160,40,1.0
160,37,1.5
160,8,2.5
160,23,1.0
160,29,2.5
160,21,3.0
160,36,2.5
160,30,2.5
160,6,1.5
160,27,1.5
161,37,1.0
161,13,2.5
161,38,2.5
161,18,1.5
161,9,1.0
161,47,1.5
161,36,3.0
161,6,1.0
162,18,1.0
162,13,2.0
162,38,1.0
162,15,2.0
162,36,3.0
162,29,2.0
162,9,1.0
162,12,2.5
162,6,2.5
162,40,1.5
162,10,2.0
162,4,1.5
162,3,1.5
162,37,1.5
162,47,3.0
162,39,2.5
162,2,2.5
162,49,1.0
163,28,1.0
163,8,2.5
163,42,3.0
163,7,2.5
163,48,2.0
163,26,2.0
163,27,1.5
163,17,3.0
163,46,1.5
163,30,2.0
163,43,1.5
163,5,2.5
163,29,1.0
163,34,2.0
163,32,1.0
163,6,2.0
163,3,1.5
164,35,1.0
164,13,2.0
164,34,2.5
164,6,2.5
164,47,1.0
164,28,1.5
164,5,2.5
164,2,1.5
164,32,2.0
164,24,1.0
164,10,3.0
164,50,1.5
164,4,2.5
164,15,1.5
164,31,2.0
164,18,2.5
164,1,1.0
164,33,1.0
164,12,1.0
164,22,1.0
164,46,2.0
164,3,2.0
164,38,2.0
165,30,1.0
165,22,3.0
165,34,2.0
165,7,2.5
165,43,2.0
165,37,3.0
165,26,2.0
165,40,1.5
165,28,2.5
165,38,2.5
165,25,1.0
165,17,2.5
165,41,1.0
165,21,2.0
165,47,3.0
165,39,1.5
165,6,1.0
165,45,2.5
165,35,2.0
165,33,1.0
165,27,1.0
165,36,1.5
165,44,2.0
165,23,3.0
166,47,1.5
166,23,3.0
166,36,1.5
166,18,1.5
166,37,3.0
166,13,2.5
166,41,3.0
166,28,3.0
166,39,1.0
166,38,2.0
166,43,1.0
166,6,1.5
167,33,2.0
167,48,2.5
167,10,1.0
167,44,2.5
167,49,2.5
167,9,1.0
167,27,2.0
167,3,2.0
167,4,2.0
167,16,1.5
167,18,1.5
167,17,2.0
167,37,2.0
167,39,1.0
167,42,1.5
167,43,2.5
167,2,2.5
167,40,3.0
168,19,1.5
168,9,1.5
168,13,2.0
168,44,2.5
168,11,1.0
168,15,3.0
168,41,2.0
168,2,2.5
168,4,3.0
168,48,1.5
168,40,1.5
168,37,2.0
168,16,1.5
168,10,1.5
168,12,2.5
168,32,2.0
168,8,1.5
168,36,2.5
168,3,2.5
168,6,1.0
168,18,3.0
168,47,3.0
168,38,2.5
169,37,3.5
169,38,2.0
169,40,1.5
169,26,2.0
169,9,1.5
169,47,1.0
169,27,1.5
169,6,1.5
169,18,3.0
169,36,2.5
169,8,2.5
169,12,2.0
169,7,2.5
170,22,2.5
170,47,1.5
170,28,1.5
170,16,1.0
170,26,2.0
170,38,1.0
170,18,2.5
170,11,1.5
170,27,3.0
170,24,1.5
170,29,3.0
170,30,2.5
171,7,1.0
171,34,3.0
171,42,1.0
171,30,3.5
171,29,1.0
171,26,2.0
171,28,3.0
171,32,3.0
171,17,2.0
171,46,1.0
171,6,2.5
171,5,2.0
171,43,1.5
171,8,2.0
171,37,3.0
171,3,1.0
171,16,2.5
171,27,2.0
171,48,2.0
171,35,2.5
172,36,1.5
172,37,3.0
172,41,2.0
172,27,2.0
172,45,2.5
172,35,2.5
172,39,1.5
172,43,2.5
172,34,1.0
172,21,1.5
172,38,2.0
172,28,3.0
172,25,1.0
172,8,1.0
172,23,2.0
173,42,2.5
173,13,1.5
173,47,1.0
173,27,2.5
173,6,1.0
173,26,3.0
173,2,1.5
173,16,3.0
173,30,1.0
173,3,3.0
173,48,3.0
173,10,1.0
173,12,2.0
173,15,2.5
173,7,2.5
173,4,1.0
173,18,1.0
174,42,2.0
174,37,2.5
174,13,1.5
174,3,2.5
174,26,3.0
174,2,1.5
174,15,2.0
174,12,2.0
174,4,2.5
174,16,3.0
174,6,2.0
174,27,1.0
174,39,2.5
174,48,1.5
174,7,2.5
175,18,3.0
175,47,2.5
175,20,3.5
175,10,1.5
175,17,1.0
175,45,2.0
175,35,3.0
175,6,2.5
175,13,2.0
175,4,2.5
175,32,2.0
175,15,1.5
175,23,2.5
175,1,1.0
175,21,1.0
175,9,2.5
175,5,3.0
175,36,1.5
175,16,1.5
175,24,2.5
175,46,2.0
175,33,1.5
176,48,2.0
176,30,2.5
176,28,1.0
176,26,2.5
176,25,2.0
176,23,1.5
176,34,3.0
176,5,1.0
176,29,2.5
176,22,2.0
176,6,1.0
176,21,1.5
176,11,3.0
176,46,1.0
176,27,2.5
176,16,1.5
176,31,2.5
176,42,2.0
177,26,1.5
177,39,2.5
177,23,2.0
177,8,1.0
177,29,2.0
177,22,3.0
177,20,1.0
177,21,1.5
177,27,1.0
177,28,3.0
177,24,2.0
177,31,1.0
177,40,1.5
177,37,1.0
177,36,3.0
177,25,2.0
177,50,3.0
177,16,3.0
177,38,1.0
177,30,2.0
177,11,1.0
178,48,2.0
178,6,1.5
178,18,3.0
178,26,1.5
178,36,1.5
178,27,1.0
178,28,1.0
178,42,1.0
178,16,2.0
178,30,2.0
178,9,1.5
178,13,3.0
179,29,1.5
179,18,1.0
179,9,2.5
179,20,2.0
179,2,3.0
179,50,1.5
179,4,3.0
179,8,1.5
179,3,1.0
179,14,2.5
179,16,1.0
179,10,3.0
179,15,1.5
179,43,2.5
180,25,3.0
180,48,1.0
180,28,2.0
180,50,3.0
180,30,2.5
180,23,1.0
180,20,2.0
180,29,2.0
180,3,2.5
180,27,1.0
180,26,2.0
180,16,3.0
180,22,2.0
181,10,2.5
181,24,1.5
181,43,3.0
181,22,2.0
181,2,1.5
181,47,3.0
181,16,2.0
181,29,1.5
181,50,1.5
181,20,1.5
181,28,2.0
181,3,2.5
181,45,1.0
181,23,1.5
181,15,1.0
181,26,1.0
181,21,3.0
181,41,2.5
181,11,2.0
181,12,3.0
181,18,2.0
181,33,2.5
181,30,1.5
181,25,2.5
181,13,1.0
182,48,1.5
182,6,2.0
182,10,2.0
182,45,1.0
182,38,2.0
182,17,1.5
182,35,2.5
182,42,2.5
182,27,3.0
182,8,2.5
182,30,2.5
182,40,1.0
182,29,2.0
182,23,2.0
182,3,1.0
182,41,1.0
182,39,1.5
182,1,1.0
182,37,1.0
182,7,2.5
182,36,2.5
182,18,2.5
182,16,2.0
182,28,1.0
182,26,3.0
183,22,2.5
183,47,2.0
183,13,3.0
183,18,3.0
183,4,2.5
183,38,1.5
183,25,1.5
183,12,3.5
183,3,2.5
183,36,2.0
184,24,1.5
184,7,3.0
184,27,2.5
184,16,1.5
184,35,1.0
184,5,2.5
184,28,1.5
184,46,2.5
184,30,3.0
184,3,1.0
184,26,2.0
184,48,2.5
184,29,2.0
184,25,1.5
184,34,2.0
184,31,1.0
184,32,1.5
184,20,1.5
184,22,1.5
184,11,1.0
184,42,3.0
184,23,2.5
185,42,1.5
185,3,3.5
185,44,1.5
185,43,1.0
185,45,2.0
185,16,2.0
185,35,1.5
185,48,2.5
185,41,1.5
185,33,3.0
186,29,2.0
186,36,1.0
186,26,3.0
186,27,2.5
186,11,1.0
186,30,2.5
186,38,2.0
186,7,3.0
186,6,3.0
186,17,1.5
186,23,2.0
186,40,2.5
186,8,3.0
186,37,2.0
186,22,1.0
186,39,2.5
186,43,1.0
186,21,1.5
186,24,2.0
186,16,1.5
186,50,2.5
186,25,2.0
186,20,1.0
187,39,2.5
187,50,2.5
187,28,2.0
187,11,3.0
187,29,1.0
187,40,1.0
187,22,1.0
187,16,2.5
187,25,1.0
187,37,2.0
187,12,1.5
187,30,1.0
187,27,1.5
187,23,1.0
187,8,1.5
187,36,1.0
187,26,1.5
187,47,2.5
187,24,2.5
187,6,2.0
187,21,1.0
187,20,1.0
187,18,1.0
187,38,3.0
187,9,3.0
188,33,1.0
188,43,2.0
188,9,1.0
188,26,3.0
188,18,1.0
188,6,2.5
188,49,2.5
188,17,2.0
188,40,2.5
188,7,1.0
188,37,2.0
188,8,2.0
188,14,2.0
188,5,2.5
188,50,1.5
188,19,3.0
188,30,2.5
188,10,1.0
188,41,1.0
188,35,1.0
188,32,2.5
188,1,3.0
188,27,1.0
188,16,3.0
188,20,1.5
189,28,3.0
189,26,1.5
189,34,1.0
189,35,1.0
189,37,2.5
189,29,1.5
189,45,1.5
189,36,2.0
189,33,2.5
189,47,1.0
189,22,2.0
189,25,3.0
189,41,1.5
189,32,1.5
189,24,1.0
189,21,2.5
189,38,3.0
189,23,3.0
189,39,1.5
189,44,3.0
189,40,2.0
189,43,1.5
189,20,2.5
190,32,3.0
190,38,2.0
190,37,2.0
190,13,2.0
190,34,1.5
190,47,2.0
190,18,3.0
190,9,2.5
190,6,2.5
190,5,2.5
191,26,3.0
191,10,2.5
191,3,3.5
191,47,2.0
191,31,2.5
191,37,2.5
191,2,1.0
191,15,1.5
191,27,1.0
191,18,1.5
191,36,2.5
191,17,2.0
191,13,1.5
191,29,1.5
191,6,2.0
191,30,2.0
191,12,2.0
191,42,1.5
191,7,2.0
191,38,2.5
191,48,2.0
191,9,2.0
191,28,1.0
191,4,2.5
191,16,2.0
192,39,2.0
192,47,1.0
192,10,2.0
192,3,1.5
192,2,2.0
192,36,1.5
192,13,1.0
192,15,1.5
192,38,3.0
192,40,1.5
193,21,2.0
193,45,3.0
193,47,2.5
193,26,1.5
193,28,2.5
193,18,2.5
193,33,1.5
193,43,1.5
193,25,1.5
193,34,1.0
193,22,1.5
194,17,1.5
194,49,1.5
194,22,2.5
194,37,1.5
194,20,2.5
194,7,2.5
194,24,1.0
194,43,2.5
194,4,2.5
194,30,2.5
194,6,2.5
194,48,1.0
194,14,2.5
194,44,2.5
194,1,2.0
194,46,1.0
194,50,2.0
194,10,2.0
194,8,1.5
195,29,1.0
195,8,2.0
195,26,2.5
195,43,1.5
195,30,2.0
195,20,1.5
195,13,2.0
195,21,2.0
195,12,1.5
195,11,2.0
195,37,3.0
195,27,1.5
195,6,2.5
196,25,2.5
196,44,2.5
196,33,1.5
196,20,2.5
196,23,1.5
196,21,2.0
196,22,2.0
196,28,1.5
196,34,1.5
196,24,1.5
196,17,2.0
196,26,2.0
196,43,1.0
196,29,3.0
197,7,2.0
197,30,1.5
197,3,1.0
197,27,1.0
197,42,2.5
197,36,2.5
197,16,3.0
197,26,3.0
198,37,2.0
198,41,1.5
198,21,1.5
198,23,1.5
198,18,2.0
198,3,2.5
198,2,1.0
198,35,2.0
198,19,1.0
198,47,1.5
198,12,2.0
198,13,1.5
198,10,1.5
198,34,1.5
198,50,1.0
198,32,1.0
198,31,1.0
198,5,1.5
198,4,2.0
198,15,1.0
198,42,2.5
198,48,2.0
198,46,2.5
199,8,1.5
199,33,2.0
199,23,2.0
199,22,2.0
199,25,2.0
199,43,3.0
199,28,2.0
199,21,3.0
200,18,3.5
200,8,1.5
200,10,3.5
200,14,3.0
200,17,1.0
200,20,2.5
200,4,3.0
200,2,1.5
200,15,3.0
200,21,2.0
200,49,2.5
200,32,1.0
200,19,3.0
200,3,2.0
200,50,1.0
200,23,1.0
200,1,2.0
200,46,1.5
200,9,2.5
200,43,1.5
200,12,1.5
200,16,1.0
200,42,1.0
200,35,2.0
200,24,3.0
